id,city,_pivot_event,_time_semester,street,road_type,road_type_recode,install_year,install_type,verify_install_year,verify_install_type,verify_install_comment,verify_upgrade1_year,verify_upgrade1_type,verify_upgrade1_comment,verify_upgrade2_year,verify_upgrade2_type,verify_upgrade2_comment,verify_misclass,no_verify_install_type,geometry_len_km,_pivot_column,_pivot_value,_pivot_year,_pivot_type,verify_date_raw_count,verify_date_type,verify_date,verify_date_start,verify_date_end,verify_date_prepost,verify_date_notes,_time_month,_time_quarter,_time_third,_time_half,_time_year,_time_month_group,_time_quarter_group,_time_third_group,_time_half_group,_time_semester_group,_time_year_group,geometry_wkb
"2535",calgary,upgrade2,,Crowchild Trail SW,Arterial Street,Arterial,2021,Cycle Track,2012,PBL,"No infra prior, road construction occurred and part of the road was blocked off to make a 2 way PBL, was removed soon after. Google earth shows it was installed sometime between April-Sept 2012. POINT ADDRESS: 6748 Crowchild Trail SW . SV: https://www.go",2013,None,"Converted to mixed use path: SV: https://www.google.com/maps/@50.9946012,-114.1179956,3a,27.2y,152.38h,86.48t/data=!3m7!1e1!3m5!1sP2BKV769TTDRE59Rxjc6Gg!2e0!5s20140901T000000!7i13312!8i6656?entry=ttu, between Oct 2012 (google earth) and June 2013 (calgar",2021,PBL,"Dedicated PBL-2way intalled 2021, seen by 2022: https://www.google.com/maps/@50.9946099,-114.1180055,3a,40.9y,148.76h,81.48t/data=!3m7!1e1!3m5!1srmKae3IrA8z8SL3AhVNusg!2e0!5s20220501T000000!7i16384!8i8192?entry=ttu",,,0.144542789454629,verify_upgrade2_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1178 50.99136, -114.1178 50.99197, -114.1178 50.99235, -114.1178 50.99265))"
"2536",calgary,install,,Crowchild Trail SW,Arterial Street,Arterial,2021,Cycle Track,2012,PBL,"No infra prior, road construction occurred and part of the road was blocked off to make a 2 way PBL, was removed soon after. Google earth shows it was installed sometime between April-Sept 2012. POINT ADDRESS: 6748 Crowchild Trail SW . SV: https://www.go",2013,None,"Converted to mixed use path: SV: https://www.google.com/maps/@50.9946012,-114.1179956,3a,27.2y,152.38h,86.48t/data=!3m7!1e1!3m5!1sP2BKV769TTDRE59Rxjc6Gg!2e0!5s20140901T000000!7i13312!8i6656?entry=ttu, between Oct 2012 (google earth) and June 2013 (calgar",2021,PBL,"Dedicated PBL-2way intalled 2021, seen by 2022: https://www.google.com/maps/@50.9946099,-114.1180055,3a,40.9y,148.76h,81.48t/data=!3m7!1e1!3m5!1srmKae3IrA8z8SL3AhVNusg!2e0!5s20220501T000000!7i16384!8i8192?entry=ttu",,,0.0940631173705133,verify_install_date,April-Sept 2012,2012,PBL,8,range,,2012/04/01,2012-09-30,,,,,,,2012,,,,,,"2012","MULTILINESTRING ((-114.1178 50.99374, -114.1178 50.99389, -114.1178 50.99405, -114.1178 50.99421, -114.1178 50.9943, -114.1178 50.99447, -114.1178 50.99458))"
"2536",calgary,upgrade2,,Crowchild Trail SW,Arterial Street,Arterial,2021,Cycle Track,2012,PBL,"No infra prior, road construction occurred and part of the road was blocked off to make a 2 way PBL, was removed soon after. Google earth shows it was installed sometime between April-Sept 2012. POINT ADDRESS: 6748 Crowchild Trail SW . SV: https://www.go",2013,None,"Converted to mixed use path: SV: https://www.google.com/maps/@50.9946012,-114.1179956,3a,27.2y,152.38h,86.48t/data=!3m7!1e1!3m5!1sP2BKV769TTDRE59Rxjc6Gg!2e0!5s20140901T000000!7i13312!8i6656?entry=ttu, between Oct 2012 (google earth) and June 2013 (calgar",2021,PBL,"Dedicated PBL-2way intalled 2021, seen by 2022: https://www.google.com/maps/@50.9946099,-114.1180055,3a,40.9y,148.76h,81.48t/data=!3m7!1e1!3m5!1srmKae3IrA8z8SL3AhVNusg!2e0!5s20220501T000000!7i16384!8i8192?entry=ttu",,,0.0940631173705133,verify_upgrade2_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1178 50.99374, -114.1178 50.99389, -114.1178 50.99405, -114.1178 50.99421, -114.1178 50.9943, -114.1178 50.99447, -114.1178 50.99458))"
"2537",calgary,upgrade1,,50 Ave SW,Parkway,Arterial,2021,Cycle Track,2020,PBL,"See temp infrastructure as of Summer 2020 from Calgary portal (https://maps.calgary.ca/CalgaryImagery/, street:  1616 50 Ave SW), later upgraded to permanent infrastructure , seen by spring 2021 https://www.google.com/maps/@51.0087494,-114.0963205,3a,55.",2021,PBL,"upgrade to permanent infrastructure: https://www.google.com/maps/@51.0087494,-114.0963205,3a,55.4y,243.4h,77.75t/data=!3m7!1e1!3m5!1sYeX7wdl1XaG7dA6IPjWD8Q!2e0!5s20210501T000000!7i16384!8i8192?entry=ttu",,,,,,0.19072942203359,verify_upgrade1_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1065 51.00871, -114.1071 51.00871, -114.1078 51.00871, -114.1085 51.00871, -114.1092 51.00871))"
"2538",calgary,upgrade1,,50 Ave SW,Parkway,Arterial,2021,Cycle Track,2020,PBL,"See temp infrastructure as of Summer 2020 from Calgary portal (https://maps.calgary.ca/CalgaryImagery/, street:  1616 50 Ave SW), later upgraded to permanent infrastructure , seen by spring 2021 https://www.google.com/maps/@51.0087494,-114.0963205,3a,55.",2021,PBL,"upgrade to permanent infrastructure: https://www.google.com/maps/@51.0087494,-114.0963205,3a,55.4y,243.4h,77.75t/data=!3m7!1e1!3m5!1sYeX7wdl1XaG7dA6IPjWD8Q!2e0!5s20210501T000000!7i16384!8i8192?entry=ttu",,,,,,0.204939140889857,verify_upgrade1_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0976 51.00871, -114.0983 51.00871, -114.0991 51.00871, -114.0998 51.00871, -114.1005 51.00871))"
"2539",calgary,upgrade1,,50 Ave SW,Parkway,Arterial,2021,Cycle Track,2020,PBL,"See temp infrastructure as of Summer 2020 from Calgary portal (https://maps.calgary.ca/CalgaryImagery/, street:  1616 50 Ave SW), later upgraded to permanent infrastructure , seen by spring 2021 https://www.google.com/maps/@51.0087494,-114.0963205,3a,55.",2021,PBL,"upgrade to permanent infrastructure: https://www.google.com/maps/@51.0087494,-114.0963205,3a,55.4y,243.4h,77.75t/data=!3m7!1e1!3m5!1sYeX7wdl1XaG7dA6IPjWD8Q!2e0!5s20210501T000000!7i16384!8i8192?entry=ttu",,,,,,0.20354685508837,verify_upgrade1_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1005 51.00871, -114.1013 51.00871, -114.102 51.00871, -114.1027 51.00871, -114.1034 51.00871))"
"2540",calgary,upgrade1,,50 Ave SW,Parkway,Arterial,2021,Cycle Track,2020,PBL,"See temp infrastructure as of Summer 2020 from Calgary portal (https://maps.calgary.ca/CalgaryImagery/, street:  1616 50 Ave SW), later upgraded to permanent infrastructure , seen by spring 2021 https://www.google.com/maps/@51.0087494,-114.0963205,3a,55.",2021,PBL,"upgrade to permanent infrastructure: https://www.google.com/maps/@51.0087494,-114.0963205,3a,55.4y,243.4h,77.75t/data=!3m7!1e1!3m5!1sYeX7wdl1XaG7dA6IPjWD8Q!2e0!5s20210501T000000!7i16384!8i8192?entry=ttu",,,,,,0.0462883148415541,verify_upgrade1_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0969 51.00871, -114.0976 51.00871))"
"2541",calgary,upgrade1,,50 Ave SW,Parkway,Arterial,2021,Cycle Track,2020,PBL,"See temp infrastructure as of Summer 2020 from Calgary portal (https://maps.calgary.ca/CalgaryImagery/, street:  1616 50 Ave SW), later upgraded to permanent infrastructure , seen by spring 2021 https://www.google.com/maps/@51.0087494,-114.0963205,3a,55.",2021,PBL,"upgrade to permanent infrastructure: https://www.google.com/maps/@51.0087494,-114.0963205,3a,55.4y,243.4h,77.75t/data=!3m7!1e1!3m5!1sYeX7wdl1XaG7dA6IPjWD8Q!2e0!5s20210501T000000!7i16384!8i8192?entry=ttu",,,,,,0.200867235804626,verify_upgrade1_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1034 51.00871, -114.1042 51.00871, -114.1049 51.00871, -114.1056 51.00871, -114.1063 51.00871))"
"2542",calgary,upgrade1,,50 Ave SW,Parkway,Arterial,2021,Cycle Track,2020,PBL,"See temp infrastructure as of Summer 2020 from Calgary portal (https://maps.calgary.ca/CalgaryImagery/, street:  1616 50 Ave SW), later upgraded to permanent infrastructure , seen by spring 2021 https://www.google.com/maps/@51.0087494,-114.0963205,3a,55.",2021,PBL,"upgrade to permanent infrastructure: https://www.google.com/maps/@51.0087494,-114.0963205,3a,55.4y,243.4h,77.75t/data=!3m7!1e1!3m5!1sYeX7wdl1XaG7dA6IPjWD8Q!2e0!5s20210501T000000!7i16384!8i8192?entry=ttu",,,,,,0.0468841957868979,verify_upgrade1_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0963 51.00872, -114.0969 51.00871))"
"2543",calgary,upgrade1,,50 Ave SW,Parkway,Arterial,2021,Cycle Track,2020,PBL,"See temp infrastructure as of Summer 2020 from Calgary portal (https://maps.calgary.ca/CalgaryImagery/, street:  1616 50 Ave SW), later upgraded to permanent infrastructure , seen by spring 2021 https://www.google.com/maps/@51.0087494,-114.0963205,3a,55.",2021,PBL,"upgrade to permanent infrastructure: https://www.google.com/maps/@51.0087494,-114.0963205,3a,55.4y,243.4h,77.75t/data=!3m7!1e1!3m5!1sYeX7wdl1XaG7dA6IPjWD8Q!2e0!5s20210501T000000!7i16384!8i8192?entry=ttu",,,,,,0.00964806349801045,verify_upgrade1_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1063 51.00871, -114.1065 51.00871))"
"2544",calgary,install,,12 St SE,Arterial Street,Arterial,2021,Cycle Track,2021,PBL,"Along route, (visually inspected through sat imagery, see combination of temporary (e.g., construction cones) and permanent (e.g., concrete barriers) PBL. Installed sometime in 2021. Eg. of SV (SV: https://www.google.com/maps/@51.037152,-114.0367702,3a,1",,,,,,,,,0.128294031469235,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0365 51.03874, -114.0365 51.03869, -114.0366 51.03851, -114.0366 51.03843, -114.0367 51.03829, -114.0367 51.03817, -114.0367 51.03813, -114.0368 51.03801, -114.0368 51.03779, -114.0368 51.03769, -114.0368 51.03766, -114.0368 51.03765, -114.0368 51.03764, -114.0368 51.03763, -114.0368 51.03763, -114.0368 51.03763))"
"2545",calgary,install,,12 St SE,Arterial Street,Arterial,2021,Cycle Track,2021,PBL,"Along route, (visually inspected through sat imagery, see combination of temporary (e.g., construction cones) and permanent (e.g., concrete barriers) PBL. Installed sometime in 2021. Eg. of SV (SV: https://www.google.com/maps/@51.037152,-114.0367702,3a,1",,,,,,,,,0.0233264531282542,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0368 51.03763, -114.0368 51.03758, -114.0368 51.03754, -114.0368 51.03748, -114.0368 51.03742))"
"2546",calgary,install,,12 St SE,Lanes (Alleys),Local,2021,Cycle Track,2021,PBL,"Along route, (visually inspected through sat imagery, see combination of temporary (e.g., construction cones) and permanent (e.g., concrete barriers) PBL. Installed sometime in 2021. Eg. of SV (SV: https://www.google.com/maps/@51.037152,-114.0367702,3a,1",,,,,,,,,0.0106092679507499,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0354 51.04017, -114.0354 51.04017, -114.0354 51.04016, -114.0355 51.04016, -114.0355 51.04015, -114.0355 51.04015, -114.0355 51.04014, -114.0355 51.04013, -114.0355 51.04013, -114.0355 51.04012, -114.0355 51.04012))"
"2547",calgary,install,,11 St SE,Collector,Collector,2021,Cycle Track,2021,PBL,"Along route, (visually inspected through sat imagery, see combination of temporary (e.g., construction cones) and permanent (e.g., concrete barriers) PBL. Installed sometime in 2021. Eg. of SV (SV: https://www.google.com/maps/@51.037152,-114.0367702,3a,1",,,,,,,,,0.0446894036086418,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0368 51.03661, -114.0368 51.0362))"
"2548",calgary,install,,12 St SE,Collector,Collector,2021,Cycle Track,2021,PBL,"Along route, (visually inspected through sat imagery, see combination of temporary (e.g., construction cones) and permanent (e.g., concrete barriers) PBL. Installed sometime in 2021. Eg. of SV (SV: https://www.google.com/maps/@51.037152,-114.0367702,3a,1",,,,,,,,,0.0321041696403829,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0364 51.03902, -114.0364 51.03897, -114.0364 51.03891, -114.0365 51.03882, -114.0365 51.03874))"
"2549",calgary,install,,12 St SE,Lanes (Alleys),Local,2021,Cycle Track,2021,PBL,"Along route, (visually inspected through sat imagery, see combination of temporary (e.g., construction cones) and permanent (e.g., concrete barriers) PBL. Installed sometime in 2021. Eg. of SV (SV: https://www.google.com/maps/@51.037152,-114.0367702,3a,1",,,,,,,,,0.0508490839330636,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0343 51.04125, -114.0344 51.04116, -114.0345 51.04106, -114.0346 51.04096, -114.0347 51.04087))"
"2550",calgary,install,,12 St SE,Lanes (Alleys),Local,2021,Cycle Track,2021,PBL,"PBL 1 side only, 21/35m majority. SAT: 5/29/2020-5/30/2021. SV prior to April 2021 sv(https://www.google.com/maps/@51.0412762,-114.0343338,3a,29.9y,221.05h,83.97t/data=!3m7!1e1!3m5!1sPdwgL6pY6YDVH8EyAzdQFA!2e0!5s20210401T000000!7i16384!8i8192). Completed",,,,,,,,,0.0468217332478599,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0355 51.04012, -114.0356 51.04009, -114.0356 51.04006, -114.0356 51.04003, -114.0357 51.03999, -114.0357 51.03995, -114.0357 51.03992, -114.0358 51.03987, -114.0358 51.03984, -114.0358 51.03981, -114.0359 51.03978, -114.0359 51.03976))"
"2551",calgary,install,,11 St SE,Collector,Collector,2021,Cycle Track,2021,PBL,"Along route, (visually inspected through sat imagery, see combination of temporary (e.g., construction cones) and permanent (e.g., concrete barriers) PBL. Installed sometime in 2021. Eg. of SV (SV: https://www.google.com/maps/@51.037152,-114.0367702,3a,1",,,,,,,,,0.0446337924814579,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0368 51.0362, -114.0368 51.0358))"
"2552",calgary,install,,12 St SE,Residential Street,Local,2021,Cycle Track,2021,PBL,"Along route, (visually inspected through sat imagery, see combination of temporary (e.g., construction cones) and permanent (e.g., concrete barriers) PBL. Installed sometime in 2021. Eg. of SV (SV: https://www.google.com/maps/@51.037152,-114.0367702,3a,1",,,,,,,,,0.044833943308628,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0368 51.03742, -114.0368 51.03701))"
"2553",calgary,install,,12 St SE,Lanes (Alleys),Local,2021,Cycle Track,2017,PBL,"Occurred in 2017: https://www.sprawlcalgary.com/why-has-calgary-stalled-on-bike-infrastructure-cf89943b4ff, SAT imagery suggests installation between 10/20/2017 and 12/02/2017.",,,,,,,,,0.0520395409925132,verify_install_date,Oct-Dec 2017,2017,PBL,3,range,,2017/10/01,2017-12-31,,,,4,3,2,2017,,2017_4,2017_3,2017_2,,"2017","MULTILINESTRING ((-114.0336 51.04204, -114.0337 51.04194, -114.0338 51.04184, -114.0339 51.04174, -114.034 51.04164))"
"2554",calgary,install,,11 St SE,Residential Street,Local,2021,Cycle Track,2021,PBL,"Along route, (visually inspected through sat imagery, see combination of temporary (e.g., construction cones) and permanent (e.g., concrete barriers) PBL. Installed sometime in 2021. Eg. of SV (SV: https://www.google.com/maps/@51.037152,-114.0367702,3a,1",,,,,,,,,0.0159231630542885,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0368 51.0358, -114.0368 51.03566))"
"2555",calgary,install,,11 St SE,Residential Street,Local,2021,Cycle Track,2021,PBL,"Along route, (visually inspected through sat imagery, see combination of temporary (e.g., construction cones) and permanent (e.g., concrete barriers) PBL. Installed sometime in 2021. Eg. of SV (SV: https://www.google.com/maps/@51.037152,-114.0367702,3a,1",,,,,,,,,0.0456456661574527,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0368 51.03539, -114.0368 51.03498))"
"2556",calgary,install,,11 St SE,Residential Street,Local,2021,Cycle Track,2021,PBL,"Along route, (visually inspected through sat imagery, see combination of temporary (e.g., construction cones) and permanent (e.g., concrete barriers) PBL. Installed sometime in 2021. Eg. of SV (SV: https://www.google.com/maps/@51.037152,-114.0367702,3a,1",,,,,,,,,0.0296335612853454,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0368 51.03566, -114.0368 51.03539))"
"2557",calgary,install,,11 St SE,,,2021,Cycle Track,2021,None,"Exception along this route: this segment has no infrastructure: (SV: https://www.google.com/maps/@51.0345495,-114.0368196,3a,75y,359.5h,82.66t/data=!3m7!1e1!3m5!1sSdWNnC-0-ycA70ro5yX_pA!2e0!5s20210401T000000!7i16384!8i8192?entry=ttu). No infra up to Apri",,,,,,,Lsbsr,,0.0446337924858368,verify_install_date,,2021,None,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0368 51.03498, -114.0368 51.03458))"
"2558",calgary,install,,12 St SE,Lanes (Alleys),Local,2021,Cycle Track,2021,PBL,"Along route, (visually inspected through sat imagery, see combination of temporary (e.g., construction cones) and permanent (e.g., concrete barriers) PBL. Installed sometime in 2021. Eg. of SV (SV: https://www.google.com/maps/@51.037152,-114.0367702,3a,1",,,,,,,,,0.0495719836788541,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0347 51.04087, -114.0351 51.04048))"
"2559",calgary,install,,11 St SE,Residential Street,Local,2021,Cycle Track,2021,PBL,"Along route, (visually inspected through sat imagery, see combination of temporary (e.g., construction cones) and permanent (e.g., concrete barriers) PBL. Installed sometime in 2021. Eg. of SV (SV: https://www.google.com/maps/@51.037152,-114.0367702,3a,1",,,,,,,,,0.0453009619252485,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0368 51.03701, -114.0368 51.03661))"
"2560",calgary,install,,12 St SE,Residential Street,Local,2021,Cycle Track,2021,PBL,"Along route, (visually inspected through sat imagery, see combination of temporary (e.g., construction cones) and permanent (e.g., concrete barriers) PBL. Installed sometime in 2021. Eg. of SV (SV: https://www.google.com/maps/@51.037152,-114.0367702,3a,1",,,,,,,,,0.0409145800320303,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0351 51.04048, -114.0352 51.04044, -114.0352 51.04039, -114.0352 51.04037, -114.0353 51.04032, -114.0353 51.04024, -114.0354 51.04017))"
"2561",calgary,install,,12 St SE,Collector,Collector,2021,Cycle Track,2021,PBL,"Along route, (visually inspected through sat imagery, see combination of temporary (e.g., construction cones) and permanent (e.g., concrete barriers) PBL. Installed sometime in 2021. Eg. of SV (SV: https://www.google.com/maps/@51.037152,-114.0367702,3a,1",,,,,,,,,0.089498459028343,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.0359 51.03976, -114.0359 51.03971, -114.036 51.0396, -114.0361 51.03952, -114.0362 51.03937, -114.0362 51.03928, -114.0363 51.03916, -114.0364 51.03903, -114.0364 51.03902))"
"2562",calgary,install,,12 St SE,Lanes (Alleys),Local,2021,Cycle Track,2021,PBL,"Along route, (visually inspected through sat imagery, see combination of temporary (e.g., construction cones) and permanent (e.g., concrete barriers) PBL. Installed sometime in 2021. Eg. of SV (SV: https://www.google.com/maps/@51.037152,-114.0367702,3a,1",,,,,,,,,0.0499571809018719,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.034 51.04164, -114.0341 51.04154, -114.0342 51.04145, -114.0343 51.04135, -114.0343 51.04125))"
"2662",calgary,upgrade1,,Radcliffe Dr,Collector,Collector,2017,Cycle Track,2017,PL,"SV of segment group from 28 St SE & 10 Ave SE, Calgary, AB T2A 0Y5 to Radisson Heights, Calgary, AB T2A 0Y9: https://www.google.com/maps/@51.0450124,-113.9930799,3a,15y,179.42h,83.89t/data=!3m7!1e1!3m5!1s4y_QipdcJFrlQkm9hDKzNQ!2e0!6shttps:%2F%2Fstreetvie",2021,PBL,"SAT: see construction of segment on east side of road, beside school on August 2021, see completed on/before Jan 2022.",,,,,,0.0549305774990006,verify_upgrade1_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-113.9931 51.04511, -113.9931 51.04523, -113.9931 51.04536, -113.9931 51.04548, -113.9931 51.0456))"
"2673",calgary,install,,24 Ave NW,Residential Street,Local,2020,Cycle Track,2021,PBL,"Just started construction May 2021: SV (https://www.google.com/maps/@51.0743128,-114.1109806,3a,75y,106.31h,86.04t/data=!3m7!1e1!3m5!1sOSHgqqD6PeGyJSqFbjb5Wg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DOSHgqqD6PeGyJSq",,,,,,,,,0.0519379076603085,verify_install_date,,2021,PBL,,,,,,,,,,,,2021,,,,,,"2021","MULTILINESTRING ((-114.1107 51.07427, -114.1109 51.07427, -114.1111 51.07427, -114.1113 51.07427, -114.1114 51.07427))"
"2674",calgary,install,,24 Ave NW,Lanes (Alleys),Local,2020,Cycle Track,2020,PBL,"North side of PBL completed and available for use by Fall 2020, south side complted at a later date. Fall 2020 date source: ""Work at the intersections of Crowchild Trail and 24 Avenue N.W. and Banff Trail and Crowchild Trail N.W. is underway and will be",,,,,,,,,0.0546154972337239,verify_install_date,Fall 2020,2020,PBL,52,semester,,2020/09/01,2020-12-31,,,,,3,2,2020,,,2020_3,2020_2,,"2020","MULTILINESTRING ((-114.1154 51.07427, -114.1156 51.07427, -114.1158 51.07427, -114.116 51.07427, -114.1162 51.07426))"
"2675",calgary,install,,Silver Springs Blvd NW,Arterial Street,Arterial,2021,Cycle Track,2021,BUF,"No lines by April 16,2021 (SAT), SAT painted by 5/30/2021, barriers added by 8/2021. Bollards ~20 apart, <=6m required for PBL classification per CANBICS, designated as BUF. No infra prior, no upgrades since. Example of segment: https://www.google.com/ma",,,,,,,,,0.0302007511344557,verify_install_date,April-May 2021,2021,BUF,19,range,,2021/04/01,2021-05-31,,Some previously had no year,,2,,1,2021,,2021_2,,2021_1,,"2021","MULTILINESTRING ((-114.2017 51.11393, -114.2015 51.11386, -114.2014 51.11383, -114.2013 51.11377))"
"2677",calgary,install,,11 St SW,Lanes (Alleys),Local,2018,Cycle Track,2020,PBL,"No infrastructure prior to 2020, temp PBL insstalled 2020, removed by 2021, converted to permanent PBL later in 2022 (SV: https://www.google.com/maps/@51.0411141,-114.0889563,3a,78.8y,201.78h,77.18t/data=!3m7!1e1!3m5!1sg_dWyQ0Nuc16yGjZAXSncg!2e0!5s201905",2020,None,Temporary PBL removed October 2020: https://calgary.ctvnews.ca/calgary-bike-group-wants-city-to-keep-temporary-cycle-and-pedestrian-lanes-open-1.5142327,2022,PBL,"11th ST SW, Extention from 12th Ave to 17th Ave. Construction complete Jan 2022. https://web.archive.org/web/20230608152639/https://www.calgary.ca/planning/projects/11-st-sw-community-mobility.html",,,0.0535528454137174,verify_install_date,,2020,PBL,,,,,,,,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.089 51.04121, -114.089 51.04109, -114.089 51.04097, -114.089 51.04085, -114.089 51.04073))"
"2685",calgary,install,,11 St SW,Lanes (Alleys),Local,2021,Cycle Track,2020,PBL,"No infrastructure prior to 2020, temp PBL insstalled 2020, removed by 2021, converted to permanent PBL later in 2022 (SV: https://www.google.com/maps/@51.0419079,-114.0889788,3a,75y,176.32h,67.41t/data=!3m7!1e1!3m5!1smfPPiNP6hvB7wzY2Zw0RHA!2e0!5s20190501",2020,None,Temporary PBL removed October 2020: https://calgary.ctvnews.ca/calgary-bike-group-wants-city-to-keep-temporary-cycle-and-pedestrian-lanes-open-1.5142327,2022,PBL,"11th ST SW, Extention from 12th Ave to 17th Ave. Construction complete Jan 2022. https://web.archive.org/web/20230608152639/https://www.calgary.ca/planning/projects/11-st-sw-community-mobility.html",,,0.0529331424772487,verify_install_date,,2020,PBL,,,,,,,,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.0889 51.04215, -114.0889 51.04203, -114.0889 51.04191, -114.0889 51.04179, -114.089 51.04167))"
"2686",calgary,install,,11 St SW,Lanes (Alleys),Local,2021,Cycle Track,2020,PBL,"No infrastructure prior to 2020, temp PBL insstalled 2020, removed by 2021, converted to permanent PBL later in 2022 (SV: https://www.google.com/maps/@51.0392818,-114.0891106,3a,75y,198.95h,81.78t/data=!3m7!1e1!3m5!1sLSG62PjsndJt3EU6dTVi0Q!2e0!5s20201001",2020,None,Temporary PBL removed October 2020: https://calgary.ctvnews.ca/calgary-bike-group-wants-city-to-keep-temporary-cycle-and-pedestrian-lanes-open-1.5142327,2022,PBL,"11th ST SW, Extention from 12th Ave to 17th Ave. Construction complete Jan 2022. https://web.archive.org/web/20230608152639/https://www.calgary.ca/planning/projects/11-st-sw-community-mobility.html",,,0.0533982920343906,verify_install_date,,2020,PBL,,,,,,,,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.0891 51.03931, -114.0891 51.03919, -114.0891 51.03907, -114.0891 51.03895, -114.0891 51.03883))"
"2688",calgary,install,,11 St SW,Lanes (Alleys),Local,2021,Cycle Track,2020,PBL,,2020,None,Temporary PBL removed October 2020: https://calgary.ctvnews.ca/calgary-bike-group-wants-city-to-keep-temporary-cycle-and-pedestrian-lanes-open-1.5142327,2022,PBL,"11th ST SW, Extention from 12th Ave to 17th Ave. Construction complete Jan 2022. https://web.archive.org/web/20230608152639/https://www.calgary.ca/planning/projects/11-st-sw-community-mobility.html",,,0.0518166252449382,verify_install_date,,2020,PBL,,,,,,,,,,,,2020,,,,,,"2020","MULTILINESTRING ((-114.089 51.04167, -114.089 51.04156, -114.089 51.04144, -114.089 51.04132, -114.089 51.04121))"
"2690",calgary,install,,14 Ave SW,Residential Street,Local,2018,Bicycle Lane,2018,PL,"PL one side of road added full segment, no infrastructure prior, SAT: 7/6/2018 and 10/18/2018. Parking Adjascent. SV: https://www.google.com/maps/@51.0403294,-114.091463,3a,15y,92.88h,89.08t/data=!3m6!1e1!3m4!1sPK-cM6Y14ZGs1zWbskcEIA!2e0!7i16384!8i8192?e",,,,,,,,,0.17230006551762,verify_install_date,July-October 2018,2018,PL,8,range,,2018/07/01,2017-10-31,,,,,,,2018,,,,,,"2018","MULTILINESTRING ((-114.089 51.04026, -114.0897 51.04028, -114.0903 51.04029, -114.0909 51.04031, -114.0915 51.04033))"
